$\ddot x^0$,$\ddot y^0$,$\omega_z^0$,$\ddot x^1$,$\ddot y^1$,$\omega_z^1$,$\ddot x^2$,$\ddot y^2$,$\omega_z^2$,$\ddot x^3$,$\ddot y^3$,$\omega_z^3$,$\dot x^4$,$\dot y^4$,$\ddot x^4$,$\ddot y^4$,$\dot x^5$,$\dot y^5$,$\ddot x^5$,$\ddot y^5$
2.254136025823253231e+00,8.934244080793343201e+00,8.803620000205398810e-01,-4.375154839355122505e+00,8.101442943019335985e+00,2.860581903791642455e-01,1.326017352780512359e+00,9.672652815171828067e+00,-4.995212071512900032e-01,-4.962006520900650863e-01,9.753329011710713203e+00,-5.396177444271412771e-01,1.133872763386332583e+00,1.244107412036519894e-01,-1.266147272953965092e-02,-7.264409246267008458e-01,-2.480732039811250900e-05,-2.520635344515423371e-04,1.463100613041156892e-02,-1.584008548913981226e-02
2.448768281255977897e+00,9.439258530347458986e+00,8.372394866171818384e-01,-4.857228465873476786e+00,8.078023909401682801e+00,3.265918579466845495e-01,3.752549393328410421e-01,9.974836253459677948e+00,-5.559903992747495804e-01,-7.289245447773432529e-01,9.646760889491050150e+00,-4.803100337649098828e-01,1.133756395770097347e+00,1.170587918150111650e-01,-9.805132131688772124e-03,-7.445580837102961924e-01,1.073942317223464116e-04,-4.056784458571285890e-04,1.106680185386337348e-02,-1.479032880009958917e-02
2.559247892339461483e+00,9.365669630943706636e+00,8.533364666735608894e-01,-4.639763241805385796e+00,8.002713270291708980e+00,3.261078795533927654e-01,3.092700433981397934e-01,9.881235652747600184e+00,-5.739085300656697752e-01,-1.501255650564124133e+00,9.966382935382352315e+00,-4.409717669349371705e-01,1.133687744260635011e+00,1.095152062327625908e-01,-3.477925081167503041e-03,-7.641493732878557044e-01,1.860476546013956067e-04,-5.388916074185248761e-04,4.210280575278470966e-03,-1.074788610716063270e-02
2.618004547911548130e+00,9.319522543409561877e+00,8.191531978857532481e-01,-4.765270227898767530e+00,8.345776826703868778e+00,3.890969036545607884e-01,2.138647372808212266e-01,9.980471191217832327e+00,-6.241218305201939875e-01,-7.694671009950851959e-01,9.931667201945293399e+00,-4.321552442382029513e-01,1.133691400578212161e+00,1.017810612465945980e-01,4.326797233219666083e-03,-7.823010395501426295e-01,1.866835959524193456e-04,-5.994394410306011500e-04,-4.167458447988811598e-03,-5.556047447668188699e-04
2.727628824372354099e+00,9.377338028881306187e+00,7.603829243077755429e-01,-4.557142097325237451e+00,7.965975383837417212e+00,3.670167077500386954e-01,2.490671346599035996e-01,9.667266938556785760e+00,-6.910563189948525364e-01,-8.081562433867028883e-01,9.444631289029269183e+00,-3.832211384444921265e-01,1.133772024748246565e+00,9.388003795994462330e-02,1.146768664539223048e-02,-7.972076591601566786e-01,1.059664624984968384e-04,-5.489029420946353599e-04,-1.155613784879374467e-02,1.034791058016426568e-02
2.675623509819589518e+00,8.903657947142777473e+00,7.437268057934696142e-01,-4.575505728859464938e+00,8.120898759047360471e+00,4.134940188907218483e-01,1.261774748117250100e+00,9.617994121943358010e+00,-6.728532432820881759e-01,-6.187799469570395283e-01,9.694428704881429937e+00,-3.741772495841092505e-01,1.133911439628135120e+00,8.585090431171715775e-02,1.571462615354202869e-02,-8.078117143990488636e-01,-3.338098510274889463e-05,-4.154952562773484015e-04,-1.547986630804092101e-02,1.448205849977668436e-02
2.910546204143191762e+00,8.719511001623482471e+00,7.141808513157847926e-01,-4.125442398528073262e+00,8.314076786251153095e+00,4.374759162806599599e-01,2.034629462907218578e+00,9.673584820076975177e+00,-6.590073504249278624e-01,-9.598775251712349244e-02,1.021632242695925363e+01,-3.818703912744796369e-01,1.134074724859159389e+00,7.773614425538621919e-02,1.623396501451036117e-02,-8.145097093898818752e-01,-1.916945957801674538e-04,-2.810158118566538632e-04,-1.536916127542077570e-02,1.016249391582012274e-02
3.533298148473072331e+00,8.554264207506300011e+00,7.120883614576603016e-01,-4.326035216625106372e+00,8.072619586534536040e+00,4.179391800779686528e-01,1.953467816296345916e+00,9.367675253750276099e+00,-6.512807247929378596e-01,4.227312998301805402e-01,9.781232451779105830e+00,-3.829790569836284408e-01,1.134227392692183756e+00,6.956771756123972250e-02,1.378331907260827577e-02,-8.187855563395169955e-01,-3.329761642633100038e-04,-2.243703618427655977e-04,-1.235654895756741617e-02,-1.194123044003445044e-04
3.366831873144816800e+00,8.002873131738326151e+00,6.918181575898560975e-01,-4.056949319850891023e+00,8.092972328400565019e+00,4.531369974885179341e-01,2.502156788010988286e+00,9.047592794066842359e+00,-6.211354931941781565e-01,5.960712856436194418e-01,9.932131455467480663e+00,-4.315064467840052931e-01,1.134342127948049672e+00,6.136535326751901831e-02,8.673806439262944645e-03,-8.214018760346306625e-01,-4.329665718819653009e-04,-2.746482784691389734e-04,-7.215393000493369735e-03,-1.017103765663995157e-02
3.519061744076332765e+00,8.728602593630316875e+00,7.165911747210292893e-01,-3.854741589385991318e+00,7.847720313459027430e+00,4.380691620790843621e-01,3.037447807457620552e+00,9.048901823772805386e+00,-5.907605074914640264e-01,6.993442626505779192e-01,9.326229586347974276e+00,-4.658077070890164761e-01,1.134391864458396348e+00,5.314346107010461950e-02,9.376755536452535678e-04,-8.228339176871919403e-01,-4.713809343095398674e-04,-4.020371999825730902e-04,-2.473240521678604642e-04,-1.400154675977435814e-02
3.508041892883936530e+00,8.034565122566261763e+00,6.750069878777399390e-01,-3.652921657656152732e+00,8.319209520925829437e+00,4.473820416170496972e-01,3.236264323145459532e+00,8.696624387250940558e+00,-5.017875045144662982e-01,9.016110104003676184e-01,9.821276754928877750e+00,-4.848173924580222449e-01,1.134354613851446647e+00,4.490996309742706361e-02,-8.461868983233911817e-03,-8.238890327105709011e-01,-4.341325061781864392e-04,-5.189183509719200865e-04,7.689984930578500945e-03,-7.348098425517575125e-03
3.610464207765094358e+00,8.277106133965476786e+00,6.831695248664565456e-01,-4.135440050330695172e+00,8.083952131125650808e+00,4.874329992525341937e-01,2.416775270149697175e+00,9.110487981366929944e+00,-4.049019043479227253e-01,1.126647789487326801e+00,9.958926535093942434e+00,-5.590518922628018306e-01,1.134222802464053270e+00,3.666320727070043056e-02,-1.753979780162146299e-02,-8.257064216728533523e-01,-3.175366587014893938e-04,-5.388582841257781586e-04,1.534066254167618451e-02,3.444087902875377083e-03
3.535316790508818752e+00,8.645590007646761777e+00,6.848706492734378815e-01,-4.085339305474734672e+00,8.049303828306188180e+00,4.891620429887417743e-01,2.065000650665895776e+00,9.332600449349856220e+00,-3.809513703988643418e-01,4.843851589863323870e-02,1.003679809615710994e+01,-5.996742978135956026e-01,1.134012485821759286e+00,2.839170844695869042e-02,-2.388664121954671427e-02,-8.288409502076835578e-01,-1.346121338869910034e-04,-4.371029757733928896e-04,2.073711670686964950e-02,1.661933560281932121e-02
3.486223569783172049e+00,8.896387935728361285e+00,6.578129249662010292e-01,-4.290071180944362794e+00,8.362118931409147748e+00,5.101330052391294112e-01,7.314486279427806492e-01,9.638043408845909710e+00,-3.731938750595975018e-01,-9.639133177815933928e-01,9.705876326687979727e+00,-6.084964789120274054e-01,1.133760470320994473e+00,2.008197810941462005e-02,-2.561004050662218576e-02,-8.333040906844109141e-01,8.526446884504768065e-05,-2.339720126678856635e-04,2.252281047666158248e-02,2.180514541541186957e-02
3.059261192541180119e+00,8.836059243132979191e+00,5.695999987469588799e-01,-4.304653348371004107e+00,8.474447313653795888e+00,5.416525596105329354e-01,-7.946646037390109329e-02,1.004634769870553690e+01,-4.169802433012205767e-01,-1.635034429359777608e+00,9.700550981790557969e+00,-5.923499311235399523e-01,1.133520580240198639e+00,1.172390877418777455e-02,-2.155920580868978323e-02,-8.382261227132219439e-01,2.989364069917455069e-04,-4.387364609239729346e-05,1.949879806557011999e-02,1.495567450940833709e-02
3.570799140979652009e+00,9.341897569423558423e+00,5.855640673663105034e-01,-3.700992451338104061e+00,8.138941529573308742e+00,5.595191297000851050e-01,-9.662001999616210979e-01,1.012288441525682714e+01,-4.579054706938018304e-01,-1.935111859631270415e+00,9.787795355905029027e+00,-5.316536112665606328e-01,1.133344975069996874e+00,3.321692954839076950e-03,-1.312185452819748799e-02,-8.418328462316294614e-01,4.606837770357863349e-04,5.123967840986367456e-05,1.239452379173209759e-02,4.753399836368077391e-03
3.495085840564588153e+00,9.022727111627062868e+00,5.406897736297910928e-01,-4.124449919435822842e+00,8.422310175280482980e+00,5.721772357230773265e-01,-1.170457909572322430e+00,1.016363635967694101e+01,-5.400005403835037576e-01,-2.255470608985651992e+00,9.685407799623726888e+00,-4.962451400702447835e-01,1.133266261438609313e+00,-5.103397482426936041e-03,-2.451647522324596276e-03,-8.426032411448165504e-01,5.379505679614648983e-04,8.074741418573398678e-05,2.830645647467042777e-03,3.757739540991148972e-03
3.501408470068195999e+00,9.369483024415057315e+00,5.278455390318046447e-01,-4.236965436799500218e+00,8.457554691258268420e+00,5.852550589723031216e-01,-1.084286151714927815e+00,9.762917748211929592e+00,-6.132089689349393691e-01,-2.312416434255294639e+00,9.568939351930985993e+00,-4.502921044889254265e-01,1.133297353251594863e+00,-1.351931544228554376e-02,8.560511477906632485e-03,-8.400288391389650888e-01,5.149915596838194887e-04,1.679952053177543279e-04,-7.333618801122648335e-03,1.520281671552155961e-02
3.604141998270583791e+00,9.025347721534757284e+00,4.800171658844676337e-01,-4.246357199165175622e+00,8.088111073142250973e+00,6.238114693866781968e-01,-8.588132589736505729e-01,1.006248872628702173e+01,-6.614632006505094530e-01,-1.550183294624132513e+00,9.493484099337822002e+00,-4.109516409869850562e-01,1.133430012378906504e+00,-2.189506383202244333e-02,1.751975306811804495e-02,-8.347537443436939819e-01,3.980637044347368203e-04,4.039307233162023336e-04,-1.560398698138159949e-02,3.160289182939376995e-02
3.729603917253124568e+00,8.406013670968812690e+00,4.563351783381447424e-01,-3.614720324117672412e+00,8.483804871297083494e+00,6.519083514036351223e-01,3.651510911687649852e-01,9.938367786048072361e+00,-6.636364978133264536e-01,-1.092924655747685714e+00,9.725289868065566168e+00,-3.750124809998480191e-01,1.133631973377268620e+00,-3.021126383949715791e-02,2.217697159317792016e-02,-8.284015733110421387e-01,2.178433157544734655e-04,7.716827058070400806e-04,-1.977333754927692450e-02,3.974139674330412486e-02
3.648011593575020584e+00,8.288586069272065870e+00,3.904677712314114646e-01,-3.691025359134691541e+00,8.129913300797959153e+00,6.721870737918805849e-01,1.304791540988026632e+00,9.241969904817898041e+00,-6.849352328759026332e-01,-7.595330986486996672e-01,1.003563748178939008e+01,-3.674993972073727910e-01,1.133855044940034862e+00,-3.846604781519737115e-02,2.186985591137177373e-02,-8.226858858323544688e-01,1.947400159563184019e-05,1.134918040487608876e-03,-1.940651923781660029e-02,2.952691131815039782e-02
3.996587535176880035e+00,8.502473641991471709e+00,4.072084402397271319e-01,-2.969140953193464494e+00,7.926654670161910055e+00,6.553954099372943931e-01,1.739134558303777833e+00,9.257720479829515625e+00,-6.493882634693419753e-01,1.386475476211313507e-01,9.901982452871346041e+00,-3.927198500802919212e-01,1.134057552019196224e+00,-4.666886841743510955e-02,1.842064407308732429e-02,-8.179362593223493683e-01,-1.607111686172668641e-04,1.318810191982388441e-03,-1.649497254952771857e-02,6.606116990365236419e-03
3.946303361184275271e+00,8.243538991394549598e+00,3.935119467111388714e-01,-3.435243623520331635e+00,8.305567078900580213e+00,7.283670994312438918e-01,1.929960997965905811e+00,9.368564822801351610e+00,-5.789409048398087565e-01,2.668122584624520455e-01,9.544135342109953513e+00,-4.416979474817313012e-01,1.134217768813107208e+00,-5.482718091210601885e-02,1.354790588504366927e-02,-8.137577368552235679e-01,-3.065348915877175173e-04,1.265436971603872002e-03,-1.263528574704325322e-02,-1.642760190323825503e-02
4.197039324408176952e+00,7.974043998914483566e+00,3.665388528393264678e-01,-3.026964334978297977e+00,8.350688562774120527e+00,7.148576353417808171e-01,2.278736353033921080e+00,9.147922828193456368e+00,-5.139985118111808360e-01,2.964986642922494697e-01,9.697200047757792873e+00,-5.037202268431325569e-01,1.134325711252098134e+00,-6.294567616087923256e-02,8.071712033754181725e-03,-8.099780735065730264e-01,-4.114352244655172797e-04,1.011205400899613249e-03,-8.393845781660927430e-03,-3.413827030691349296e-02
4.161945414281015054e+00,7.863820429898776609e+00,3.719034202039759873e-01,-3.607673589497532252e+00,8.439724183680189284e+00,7.050709586760846026e-01,2.086179638321435270e+00,9.029409842360259120e+00,-4.872972068850212057e-01,4.759040099482664266e-02,9.312104461862464433e+00,-5.766987577411445409e-01,1.134381580945981849e+00,-7.102581705026064784e-02,3.289020109759163701e-03,-8.059246610540684586e-01,-4.770062020393872615e-04,6.030586524350227406e-04,-4.867248093067679665e-03,-4.558865384327973058e-02
4.099754053148594757e+00,8.131535706494561921e+00,3.601427817878258275e-01,-3.104169692852335682e+00,8.582014775533586715e+00,7.042987685398149900e-01,2.328863436694354139e+00,9.094198427347983227e+00,-4.120367470087630823e-01,-2.516198398160419680e-01,9.397377253049015167e+00,-5.730829603751720347e-01,1.134394840197721965e+00,-7.906174429677570448e-02,-5.512068795196223281e-04,-8.011768977553810345e-01,-5.111726767075275291e-04,1.345240779213746629e-04,-1.971684752353552311e-03,-4.620113281719585852e-02
3.842368511148431143e+00,8.261018591216013007e+00,3.531656082964625964e-01,-3.073382054547826314e+00,8.632408127683799393e+00,7.304157547578317144e-01,1.811693638366171477e+00,8.967355036520638478e+00,-3.605933283633749875e-01,-4.113098984480779707e-01,9.577226666534556898e+00,-6.334771605781119863e-01,1.134372321819071328e+00,-8.704757556511538708e-02,-3.923427595581702176e-03,-7.959403654836481046e-01,-5.162166285205271876e-04,-2.850969959625263006e-04,1.033674095939855070e-03,-3.632554997163463251e-02
4.263491858125767031e+00,7.772243145964822908e+00,3.313072506251028559e-01,-2.949086757260204195e+00,8.486351191512877534e+00,7.319255864521457822e-01,1.397173560802008829e+00,9.009045833243401802e+00,-3.294237066000123004e-01,-7.656071647415485515e-01,9.607895769386580298e+00,-6.956605834223067442e-01,1.134318528974573637e+00,-9.497821487766258675e-02,-6.733634862209250671e-03,-7.900532167589660038e-01,-4.904533045551051629e-04,-5.710705938739776832e-04,4.093118478512486336e-03,-2.024406366056719087e-02
4.086975876445635869e+00,7.744813737496816231e+00,3.613031796809799134e-01,-3.027019014650010220e+00,8.498570324098777107e+00,7.110930070985379547e-01,1.429438002695524235e+00,9.209185178429029506e+00,-2.744414499976828847e-01,-4.685699881151570434e-01,9.825568121990063020e+00,-7.522595713867415990e-01,1.134239572609631042e+00,-1.028456542664690221e-01,-8.930105223033529827e-03,-7.832469796405644447e-01,-4.341207053091267198e-04,-6.791324693023459425e-04,7.072873618488073610e-03,-1.537623258011322491e-03
3.850326728922614627e+00,8.119574720154735914e+00,3.361953082499890555e-01,-3.151364730461255093e+00,8.215697083829866187e+00,7.491467151216942844e-01,9.293702074212440989e-01,9.455164123324063752e+00,-2.199413259001419541e-01,-9.222174688249334951e-01,9.822801167285483359e+00,-7.625710350831229611e-01,1.134140540842011102e+00,-1.106403681382982507e-01,-1.069240503838466555e-02,-7.754175185392064851e-01,-3.476308657033300165e-04,-5.990557868268270303e-04,9.987957853378540141e-03,1.652554320569074586e-02
3.611585564517787006e+00,8.402165577681879327e+00,3.024243216193019945e-01,-2.790093277328319132e+00,7.806780906316009627e+00,7.246504458623114209e-01,8.409022715388052571e-01,9.557870888349993876e+00,-2.351845407747993610e-01,-1.195169261813716188e+00,9.875657307137711172e+00,-7.858166088913597358e-01,1.134025755320421158e+00,-1.183506204797328543e-01,-1.198921224588891249e-02,-7.662008937167216205e-01,-2.331672216653313257e-04,-3.578985079529528601e-04,1.245712463926060276e-02,2.970880675532378001e-02
3.788429142738605204e+00,8.254537347033693351e+00,3.011833382743069332e-01,-3.225384762598824562e+00,8.605233227227447657e+00,7.899344297770831691e-01,1.965233713522574477e-01,9.232540634384223566e+00,-1.907459300398271218e-01,-1.419118658159235213e+00,9.493857628890657097e+00,-7.859253832877106660e-01,1.133900641693394107e+00,-1.259594641062138642e-01,-1.276612477774335952e-02,-7.550415545108981608e-01,-9.834647712281263665e-05,-2.315093723075090093e-05,1.398986940074870011e-02,3.494389625949478884e-02
4.168371432412318889e+00,8.014169850309796672e+00,2.792410289616557018e-01,-3.265826547084368148e+00,8.599846682304196577e+00,7.722219849319422735e-01,-1.042635199537338270e-01,1.007185457575262610e+01,-2.325957043679134362e-01,-1.949158814450766330e+00,9.408180014509268219e+00,-7.916387986498368834e-01,1.133770258761871874e+00,-1.334448493673338620e-01,-1.315108449412497049e-02,-7.415046632755054601e-01,4.546216789158563643e-05,3.189810556542688191e-04,1.435756686697434170e-02,3.167908890702555991e-02
3.865592182972362956e+00,8.091647446732295634e+00,2.234003823957545487e-01,-2.931102061887584487e+00,8.491974334569365013e+00,7.845639748209964903e-01,-3.173821871732507849e-01,9.618678882936309904e+00,-2.189275915902401115e-01,-1.913002099569522052e+00,9.159991478621853034e+00,-7.226857792434673300e-01,1.133636599457569227e+00,-1.407826249370973948e-01,-1.359242937656973682e-02,-7.256346375461788512e-01,1.879829400150967444e-04,5.936585740157623858e-04,1.397576563567856645e-02,2.249416715835203529e-02
3.922287323097624068e+00,8.418104543978584431e+00,2.253353538980610860e-01,-2.757489926670724678e+00,8.995235833526294300e+00,8.150350901773675272e-01,-6.395794192675553491e-01,9.580233141030978672e+00,-2.207667431435207384e-01,-2.111965793643161060e+00,9.603741337094852781e+00,-7.438846866126878066e-01,1.133495773987672761e+00,-1.479524634652201187e-01,-1.472129584347284248e-02,-7.080761572664149295e-01,3.267682074475919407e-04,7.670241126700727552e-04,1.385908218207985987e-02,1.234622368446866569e-02
4.462442084151563293e+00,8.388064435557982534e+00,1.489559927985187604e-01,-2.718073355791450041e+00,8.433335383188477863e+00,9.014524080115240423e-01,-7.862092082237416291e-01,9.900994671994727270e+00,-2.593000565236096011e-01,-2.473793737282934835e+00,9.830072943788623618e+00,-6.823274869749949012e-01,1.133339820617909943e+00,-1.549390617136939818e-01,-1.654426135254824515e-02,-6.888630652356966255e-01,4.673232210540279041e-04,8.463893998332666646e-04,1.426353210537169292e-02,3.618260571858239460e-03
4.306786306291493283e+00,8.540074332356418552e+00,1.624284714609414426e-01,-3.101431694678594031e+00,8.555595862228027926e+00,8.670972371708208781e-01,-1.110351842876445172e+00,9.935581562610849460e+00,-2.655630122295394302e-01,-2.959030879783922430e+00,9.653806946138093537e+00,-6.663959684584380705e-01,1.133165189872633150e+00,-1.617204136411682924e-01,-1.835744920715089157e-02,-6.668913061881993620e-01,6.104628937012579470e-04,8.408250905540815001e-04,1.429659057466706185e-02,-4.527305142830118090e-03
4.189372155391081876e+00,8.607438590125957134e+00,1.171868828886939440e-01,-2.897422730421097103e+00,8.896770414796421278e+00,9.070360388422529230e-01,-1.128226363944271116e+00,1.014858460926133965e+01,-3.272456213392951341e-01,-2.940827454220376946e+00,9.751463578021507317e+00,-6.784484764330731554e-01,1.132974611959166378e+00,-1.682655975211553301e-01,-1.965254154673005960e-02,-6.416986806358404571e-01,7.496117428116289005e-04,7.571507597060600503e-04,1.346512370720850948e-02,-1.175825600205687715e-02
4.372650229360168339e+00,8.374256037936179453e+00,8.428107388389653731e-02,-2.438412650839799412e+00,8.613473856018421415e+00,9.024965006845316884e-01,-8.861339924323935469e-01,1.031760602847562680e+01,-3.853572121258045380e-01,-2.916322398354602274e+00,9.387868424952237945e+00,-6.293542020321771790e-01,1.132774190868128139e+00,-1.745472279784706093e-01,-2.028437310945281624e-02,-6.147892004100381502e-01,8.770985508000928021e-04,6.084895551742158792e-04,1.210585522037729844e-02,-1.761056026204574354e-02
4.086685651299710287e+00,8.344335421936374786e+00,3.168087048829761054e-02,-2.391505485635360806e+00,9.161548032954602405e+00,9.074131460503029878e-01,-8.774756274547329538e-01,9.418941187690837324e+00,-4.315780438709468925e-01,-2.452206975573457015e+00,9.576210440386731193e+00,-6.072153734676827286e-01,1.132569078743555835e+00,-1.805688526188329313e-01,-2.048667035594384234e-02,-5.906659891522714201e-01,9.956305314361424408e-04,4.182251083120896995e-04,1.188643225285368477e-02,-1.998198261710561197e-02
4.033641447981460182e+00,8.522685430289531183e+00,4.876631270069038682e-02,-2.278811697733783337e+00,8.856339768973761295e+00,9.164925547691376018e-01,-5.829365694777211004e-02,9.632029161089997515e+00,-4.393606444814058265e-01,-2.749725920045080763e+00,9.623367992636637780e+00,-6.119579710511910964e-01,1.132364760691582095e+00,-1.863831302094465237e-01,-1.974497237165451224e-02,-5.737983694957780045e-01,1.123593908849640499e-03,2.269760028775907879e-04,1.384173803392274582e-02,-1.771644363397850003e-02
3.980080252118730400e+00,8.603609483667440827e+00,-2.402070397005840602e-03,-2.510058969157547448e+00,8.728307666580553459e+00,9.739977357440484651e-01,4.177049033974433723e-02,9.558045186269731985e+00,-4.117631740487547876e-01,-2.227548025308526025e+00,9.550349668616611609e+00,-5.717891476491114844e-01,1.132179861506691587e+00,-1.920671844886274737e-01,-1.597908132868582076e-02,-5.645144551471840133e-01,1.275852821593925768e-03,7.034782697752650638e-05,1.605771840955128732e-02,-1.415402186275452334e-02
4.110396047727061131e+00,8.232060580900238733e+00,-6.594080334459580250e-04,-2.303384902302934911e+00,8.572068228456775074e+00,9.645070855894866124e-01,-1.259087598023143351e-01,9.493694678771097628e+00,-4.396799161610343565e-01,-2.187208316394618102e+00,9.332885605219187752e+00,-6.138440358813801456e-01,1.132058091747602191e+00,-1.976841658074238728e-01,-6.512660402771791590e-03,-5.601094360939083971e-01,1.437690938854818690e-03,-5.974158027501064172e-05,1.510408529980090953e-02,-1.243776095081558508e-02
4.231090756276187470e+00,7.997314653403459594e+00,-9.435264589717523576e-02,-2.183546807316226968e+00,9.033999762123700705e+00,9.894100908363535618e-01,-1.648072743044785293e-01,9.687140625967725072e+00,-4.727869928778955511e-01,-2.503756937202544997e+00,9.814458545256254496e+00,-5.751585828702904246e-01,1.132068034700612458e+00,-2.032728765200820242e-01,1.082523519657460631e-02,-5.591687884697298383e-01,1.563560317082157702e-03,-1.837398769590770087e-04,8.489203776851569905e-03,-1.260996053483080109e-02
4.295455674553000591e+00,8.175761060414163950e+00,-8.539556041989236623e-02,-2.090792349132211125e+00,8.800217765483196786e+00,9.837905835625168072e-01,-5.274217397419886932e-01,9.564761057544316714e+00,-4.591781989462559443e-01,-2.581731647012068809e+00,9.455144881359649034e+00,-5.727677396129737808e-01,1.132296623777809819e+00,-2.088767642994511786e-01,3.759952761089271900e-02,-5.637063278878665651e-01,1.591320958071129610e-03,-3.142071440672272731e-04,-4.852004868382372993e-03,-1.388195124295170391e-02
3.729955264982323548e+00,8.640325484419951962e+00,-8.964159184804106062e-02,-2.165943590348509584e+00,8.572969377112732658e+00,1.018779661682505333e+00,-5.971862746638627595e-01,9.955212002636736557e+00,-4.507585626712262150e-01,-2.889664244813989757e+00,9.626887060550055608e+00,-5.657489405689271056e-01,1.132847307538738857e+00,-2.145524464953152133e-01,7.559247558757786756e-02,-5.730811764124815744e-01,1.442864855940584334e-03,-4.706049643295878715e-04,-2.757647451531558547e-02,-1.929972429073660567e-02
3.719729733469876010e+00,8.314728988788708364e+00,-1.274624935756289434e-01,-2.150463182594025024e+00,8.633480294551354461e+00,1.022936786459759384e+00,-1.452281433844820668e+00,1.011412460428436333e+01,-4.616277820537052490e-01,-3.368699424089710792e+00,9.325847447914130228e+00,-5.439599426926107206e-01,1.133841566750886098e+00,-2.203196971955134198e-01,1.262916270497218829e-01,-5.804921094638197943e-01,1.000604297232032813e-03,-7.208873959745204507e-04,-6.407608291587485461e-02,-3.128311459803516381e-02
3.570418597871752198e+00,8.753797300696636086e+00,-1.636177706158666867e-01,-2.091905037348899210e+00,8.963490093244569579e+00,1.078392341506695162e+00,-2.084586254339474642e+00,1.012234324308416333e+01,-5.297459421913066624e-01,-3.465529566010475904e+00,9.030339550732170650e+00,-5.116934068170856387e-01,1.135407510424676136e+00,-2.261277013283906068e-01,1.894548700923900375e-01,-5.806882448388916984e-01,1.164123873169664591e-04,-1.095154728940367361e-03,-1.158476753051944641e-01,-4.335786136961024967e-02
3.589705054835407250e+00,8.404036390663581102e+00,-2.198198154027544982e-01,-2.565498353283814037e+00,8.850311769646397764e+00,1.114996797935609241e+00,-2.126368739604533875e+00,1.019103914712457915e+01,-6.140482038048209468e-01,-4.194462033090265329e+00,8.957690784574559473e+00,-4.919272054182118326e-01,1.137662176118406254e+00,-2.319136699323977036e-01,2.631657164315127084e-01,-5.766157395716562384e-01,-1.356338106535681653e-03,-1.569651393574733600e-03,-1.809837264030119131e-01,-5.067590440812751867e-02
3.133106153168053964e+00,8.644890974789737115e+00,-2.941730004533768539e-01,-2.196019552608164283e+00,8.938327188815685886e+00,1.146264467678388632e+00,-2.001870974171922057e+00,1.004431385852184810e+01,-6.764346692133956784e-01,-3.951922506711946337e+00,9.485826527626759486e+00,-4.447914751600167138e-01,1.140696110252776396e+00,-2.376723818885468908e-01,3.442254873474134835e-01,-5.765063192818669080e-01,-3.534550870890718066e-03,-2.092691937877755315e-03,-2.559035272072076594e-01,-5.405024543798352121e-02
3.072942083665954005e+00,8.335251825197772746e+00,-3.267070466892383895e-01,-1.734043480421251449e+00,8.619856714217833726e+00,1.211827962967732875e+00,-1.617336044089513925e+00,1.058834612743459935e+01,-6.977968992684975280e-01,-3.434484476540032638e+00,9.370608549251484121e+00,-3.916527111061876010e-01,1.144560360940750865e+00,-2.435051407763923481e-01,4.280237638831881353e-01,-5.927961040719584851e-01,-6.495758997011602531e-03,-2.675557311586473919e-03,-3.361643087360600690e-01,-6.283097319767139144e-02
3.107607636744339263e+00,8.483875815420317323e+00,-3.625407259189567521e-01,-1.266136358198944434e+00,8.887344019845627940e+00,1.253037836608920541e+00,-1.204791770551002061e+00,9.761670996510249054e+00,-7.233627917027917187e-01,-3.310524586412941339e+00,8.507891842846207808e+00,-3.900129403714043264e-01,1.149243074871159953e+00,-2.496017471719993164e-01,5.068060176869185751e-01,-6.283201334161443441e-01,-1.026014751335835307e-02,-3.363535046743831858e-03,-4.157625555081922997e-01,-7.576709629259072154e-02
2.806999176806677987e+00,8.192263616767725409e+00,-4.007092037717168154e-01,-1.379535328920384440e+00,8.685670044735264383e+00,1.284608031616129908e+00,-1.080396563964503232e+00,9.226980918082807293e+00,-7.155491991610248848e-01,-2.921565277817530060e+00,8.926803162864624497e+00,-3.898950165972356330e-01,1.154630684052713185e+00,-2.561111473656430548e-01,5.683137419705689419e-01,-6.728589282771411106e-01,-1.478717421838815493e-02,-4.189335297916652046e-03,-4.883179293326819215e-01,-8.984710223870411017e-02
3.104679377954810082e+00,7.881833152695002731e+00,-4.379296123521725925e-01,-1.149029813989402848e+00,8.456157116901907855e+00,1.306775846765183768e+00,-7.560925160640736831e-01,9.031168467338353878e+00,-7.223868764857076519e-01,-2.902937339239825221e+00,9.058284377649545860e+00,-4.048229411877266037e-01,1.160454225150170826e+00,-2.630376052701982048e-01,5.945405825014080659e-01,-7.093397515306723022e-01,-1.995036932771621085e-02,-5.123012651719258126e-03,-5.434816187754669681e-01,-9.680887589109189728e-02
2.935282578832769662e+00,7.982395107898282660e+00,-5.152050082128204478e-01,-1.416349974447484339e+00,8.793373235772820706e+00,1.372523094383085729e+00,-8.800659780132826793e-01,9.275719358044382190e+00,-7.312439684661733441e-01,-3.061080123921827933e+00,8.827362623796204844e+00,-3.894280631449393848e-01,1.166229063244954567e+00,-2.701957205098971526e-01,5.594019054238172917e-01,-7.176793544108979184e-01,-2.549008446040001985e-02,-6.040051250079433998e-03,-5.644863065606381403e-01,-8.641827858985696997e-02
