$\ddot x^0$,$\ddot y^0$,$\omega_z^0$,$\ddot x^1$,$\ddot y^1$,$\omega_z^1$,$\ddot x^2$,$\ddot y^2$,$\omega_z^2$,$\ddot x^3$,$\ddot y^3$,$\omega_z^3$,$\dot x^4$,$\dot y^4$,$\ddot x^4$,$\ddot y^4$,$\dot x^5$,$\dot y^5$,$\ddot x^5$,$\ddot y^5$
2.283078791942880492e-01,1.006869658943897861e+01,-7.581861946000754138e-01,-7.468757443391417228e-01,9.761646322964082856e+00,-4.158110863336290097e-01,2.491270154651278990e+00,9.214097049237004455e+00,9.236902134812025045e-01,-4.405880639111335206e+00,8.065410288705725961e+00,3.348387064967544013e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.304113660025127963e+00,9.923704086899203247e+00,-7.652873283902323909e-01,2.893630590509321254e-01,9.618027631804954680e+00,-4.065552080932599011e-01,2.747092177553023262e+00,8.772555407135731897e+00,9.186666997518366795e-01,-4.293100597909517369e+00,8.045315418661267870e+00,3.561982937693253248e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.046401123655372523e+00,9.390885287274395310e+00,-7.561782843570936663e-01,5.470585656830603272e-01,9.709755879016562119e+00,-4.096717790909947809e-01,2.999482191381877882e+00,8.922443079663546328e+00,8.973220927674530056e-01,-4.414360024757798762e+00,8.016881872070950266e+00,3.931368949900319598e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.196759927480103514e+00,9.438974907105825096e+00,-7.406889947017232245e-01,1.076368410207237059e+00,9.583693814204988115e+00,-4.538460705605637524e-01,2.657283326616755037e+00,8.672325490446507246e+00,9.087598797787345140e-01,-4.183538792331420453e+00,8.005453598500006152e+00,4.562362663288823117e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.673555468287394543e+00,9.415318786960556352e+00,-6.650876227701525423e-01,9.061603595697934610e-01,9.846159670664263786e+00,-4.569299333174300926e-01,2.843874202254109029e+00,8.509066730330630435e+00,8.652149811423980319e-01,-4.042919447406696953e+00,7.833221621241127863e+00,4.438496877663665185e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.033252396485657698e+00,9.333711291347198014e+00,-6.375113476874556540e-01,3.218781919660165247e-01,9.975781145499787783e+00,-4.885871216157584018e-01,2.922215824698698228e+00,8.573080417034313783e+00,8.237483204194755437e-01,-4.210300127254274827e+00,7.728758902818948506e+00,4.604707979931410011e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.802181422909396424e+00,9.445333430412699016e+00,-5.802829681773671311e-01,1.102673717023583411e+00,9.587433443042170822e+00,-5.246500276543664132e-01,3.272931315777393380e+00,8.920092866967987533e+00,8.305466150202247544e-01,-4.051480373664512413e+00,8.164756663433715644e+00,4.415005152224831808e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.783622429351661154e+00,9.509248851829157800e+00,-5.756299585412556485e-01,6.912747218855688214e-01,9.651402679854630406e+00,-5.495793068049381613e-01,2.927444423078144897e+00,8.602173874107185370e+00,8.050488561983375480e-01,-3.566146949130032162e+00,8.304983781340391502e+00,4.905128279717215767e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.002115086474769434e+00,9.272968832355196867e+00,-5.719448340299100320e-01,6.300707300706174241e-01,9.686670338797830127e+00,-5.782335373457759831e-01,3.131235929922825179e+00,8.260099215320668264e+00,7.469342162967564924e-01,-3.764422623372906784e+00,8.028189796762744024e+00,4.864785199176860919e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.318618936458370250e+00,9.438693754626138244e+00,-5.428282117650241601e-01,8.379601930288362865e-01,1.000557949806890967e+01,-6.003393227716795622e-01,3.423644520035614924e+00,8.552427739922885408e+00,7.905487114749040201e-01,-4.089345598853436847e+00,7.978236815553316319e+00,5.438130999013679467e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.696933226294355723e+00,9.313456292228357469e+00,-4.903585951636190710e-01,9.011343827270247298e-01,9.778992159898859171e+00,-6.370030186023598606e-01,3.645623787347820333e+00,8.211392945647164154e+00,6.819177507687389506e-01,-3.833936332269542557e+00,8.140703735867582225e+00,5.278657089281154624e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.068005237457615664e+00,8.963711739173605864e+00,-4.762958319543125763e-01,7.195968241762569217e-01,9.722946294672214052e+00,-7.229630411309098115e-01,3.348580015121801257e+00,8.326464546790054655e+00,7.028780857378503777e-01,-3.851866511955502226e+00,8.109172470026692281e+00,5.804571392798514307e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.428176556495657445e+00,9.438744643883739016e+00,-3.806258911400589584e-01,-2.759514921509539920e-01,1.002808681039550187e+01,-7.177267430390311675e-01,3.455921634751514482e+00,8.505573455044443065e+00,7.386391544149619737e-01,-3.861868579339043261e+00,7.886736406060425253e+00,5.786650218450689609e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-5.498811204003667408e-02,9.834122601263430852e+00,-4.122139101799257577e-01,-4.669580355177794240e-01,9.627657821460090304e+00,-7.390784649891822822e-01,3.444775852843529496e+00,8.410456425377924816e+00,6.579454429947890759e-01,-4.198460113847805708e+00,8.125232597878399687e+00,5.818185432839211302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-2.143010043754064453e-01,9.800078225383897390e+00,-4.161171374216900420e-01,-1.417107075063185784e+00,9.569766118101023622e+00,-6.780673845297187086e-01,3.493739736043217636e+00,9.014688683590373230e+00,6.139268268291543373e-01,-4.241546839934207114e+00,8.033535782800393932e+00,6.185815170871480362e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-3.684440239124602834e-01,9.836537570561517896e+00,-4.443073936611561803e-01,-1.921698660512672907e+00,9.915862977167824610e+00,-6.975324502601331078e-01,3.664066277561302432e+00,8.577621362155205986e+00,5.790863105098948971e-01,-3.672272915953616046e+00,7.855635640313406221e+00,6.176816883905119626e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-3.223015764348247103e-03,9.321044432235243704e+00,-4.673888546918297804e-01,-1.016657186390846901e+00,9.551029356630607481e+00,-6.441458103114825473e-01,3.427861342823870228e+00,8.363663952326282569e+00,5.615897036677802712e-01,-3.839901789420692158e+00,8.156823270673843496e+00,6.858661372322444327e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.214872166260400288e+00,9.414908683320801330e+00,-4.783381880658562069e-01,-4.490980250288196807e-01,9.445980971579150065e+00,-6.244832668647658513e-01,3.475032764101876115e+00,7.761592392642694627e+00,5.350315272605277173e-01,-3.675824599725080688e+00,8.131648195031674575e+00,6.904659933993955168e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.016267830789272963e+00,9.143850822987756644e+00,-4.450621592561839757e-01,5.002867032092761512e-02,9.678105457390566713e+00,-6.867200958688380874e-01,3.807371656451046693e+00,8.151315451195559447e+00,5.103021942544995193e-01,-3.488724685222247324e+00,8.159023238446705406e+00,7.260692378588957663e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.368102185423478057e+00,9.246778012931889279e+00,-4.062472775822489890e-01,5.271386629966612336e-02,9.715936977525743146e+00,-7.112330012114087552e-01,3.758456304702169959e+00,8.427156169237120409e+00,4.704982302461704347e-01,-3.742678730314052071e+00,7.900876819366281723e+00,7.373113914320630347e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
7.889385482668391791e-01,9.461818039424471749e+00,-3.742104483002176574e-01,-6.532539430599682007e-01,9.443478074291441260e+00,-7.166165052048745210e-01,4.085807025030031348e+00,8.439073953030318265e+00,4.706494674931887556e-01,-3.313369808399144301e+00,7.971202475652926722e+00,7.493157396511903601e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
3.944106742194858350e-02,9.471377027313996777e+00,-3.996746821209685163e-01,-1.711035705230014692e+00,9.472897287234935959e+00,-7.426602702015211444e-01,3.740692691708553674e+00,8.563014823414336618e+00,4.583477312983872398e-01,-3.468407971957789382e+00,8.087736541972205373e+00,7.694061359187402971e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-4.835916445374000561e-01,9.931499950277720146e+00,-4.228543333703731477e-01,-1.701166453598569994e+00,9.388833268311014280e+00,-7.004646654030286523e-01,3.424412109403021542e+00,8.422499867521230144e+00,4.252794606967221780e-01,-3.808665234549863055e+00,8.201214844372369583e+00,7.551611598002483383e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-9.487217502958158466e-01,9.997016127639808403e+00,-4.274389682098027610e-01,-2.221473830779824077e+00,9.497288236875663259e+00,-6.527284051135906484e-01,3.573465737253936680e+00,8.397392674643729293e+00,3.774339986141579950e-01,-3.172175801013119578e+00,7.969980603524288831e+00,7.951588207276532039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-1.037457042953627617e+00,9.938989539645666227e+00,-4.910001758516221448e-01,-2.578700211910845752e+00,9.322157622854351899e+00,-6.393924757252441582e-01,4.024458047662281324e+00,8.428030698033268209e+00,3.403600598329436511e-01,-3.141181730884001322e+00,8.005096251471965019e+00,8.720394859391299436e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-1.621892182659588233e+00,9.911782739097407813e+00,-5.106366696939055316e-01,-2.191500598406362244e+00,9.287150587798738144e+00,-5.757698254772729562e-01,3.721421232605451657e+00,7.996593222415778968e+00,3.112440325305534938e-01,-3.350539924203309372e+00,7.773346355759847448e+00,8.787583665912919173e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-1.113447343154207347e+00,9.834994027857712595e+00,-5.571024086886346982e-01,-2.439625861075347846e+00,9.891734003450345369e+00,-6.332410401898442842e-01,3.632044775671858794e+00,8.329651829138697394e+00,2.548734724389448147e-01,-3.083951571117123702e+00,8.189013113672476862e+00,8.979161581010399740e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-3.446915222876212326e-01,9.937967542972986124e+00,-5.536142940686241687e-01,-1.830965860993694960e+00,9.731600289060127196e+00,-5.207451430352995070e-01,3.427526781068243267e+00,8.566160935134663035e+00,2.114529167623090955e-01,-3.068171444336600828e+00,8.025021444773551949e+00,9.277398492839117328e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
5.004789144970070436e-02,9.052356789075762578e+00,-6.068341538226076359e-01,-1.655458045378928267e+00,9.491134361307855372e+00,-5.842756329388684167e-01,3.579335096781717684e+00,7.917460116906791967e+00,1.908129678602188128e-01,-2.842354539562609084e+00,8.599036137248944556e+00,9.342239496057362924e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-4.155888309789190771e-04,9.881348120774253729e+00,-5.962793077786696649e-01,-1.169605086717327769e+00,9.530763159581267630e+00,-5.627793564826396588e-01,4.226501455486196157e+00,8.142743236883884350e+00,1.986033335531160182e-01,-2.866334004311448691e+00,7.951166731692250522e+00,9.456768194458401444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-2.902860766205496157e-01,9.575391493396216092e+00,-5.496664703070179847e-01,-1.715102637911722461e+00,9.459418834510774587e+00,-5.457005106759273971e-01,3.647820703115285390e+00,8.084521639265334514e+00,1.628699247898858227e-01,-2.465733253930674440e+00,8.470017828850298969e+00,9.611784264485118134e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-9.177678626953220675e-01,9.939203546154592672e+00,-5.452051180672224939e-01,-2.011123664108453557e+00,9.452765731352176459e+00,-5.753848128080127911e-01,3.863223516909349620e+00,8.522374607168513805e+00,1.087441621680774045e-01,-2.964694561842683651e+00,8.265721362071836609e+00,1.008480194308188249e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-1.059918703018265962e+00,9.742607125606921770e+00,-6.599584146891582792e-01,-2.236642899715450827e+00,9.547495355680316820e+00,-5.226437642858937638e-01,3.514994989608029918e+00,8.388513416791784749e+00,2.754795361431070649e-02,-2.938546571777567618e+00,8.494663030030503492e+00,9.986433803031693479e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-1.404341313695829152e+00,9.593288582330149694e+00,-6.297686177241579308e-01,-2.539166101839180012e+00,9.752514126737985123e+00,-4.822390882722613625e-01,4.270033502670865566e+00,8.228033274771359373e+00,6.444317404561951401e-02,-2.842021851151031786e+00,8.479626215537720668e+00,1.062324574878859007e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-9.409120758677280705e-01,9.400320826739974933e+00,-6.754199262145877958e-01,-1.973327256542454444e+00,9.324189288963872002e+00,-4.876272434949617263e-01,3.841306716206261740e+00,8.241054065096742320e+00,1.151073543063567059e-02,-2.155845668002933202e+00,8.811863009456919471e+00,1.039427984837390628e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.630013600043165645e-01,9.963754568365676079e+00,-6.747559782201363321e-01,-1.364572445091830621e+00,9.032919925893857283e+00,-4.861992872629832818e-01,3.703924129659017961e+00,8.212826165881168095e+00,-1.686918827545373645e-02,-2.283530973184543456e+00,8.566787575031671764e+00,1.032893681117325047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.478279603236913875e+00,9.119835264711591449e+00,-6.404826186268191002e-01,-7.422035127433992407e-01,9.430966164134158447e+00,-5.113460163994111296e-01,4.352868005088819991e+00,7.615695670243127324e+00,-4.148612575685635406e-02,-2.156319138090093901e+00,8.558928935047482867e+00,1.074339572010582611e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.590889710792207534e+00,8.810933841082682960e+00,-5.759767912783245736e-01,5.129565728766964927e-01,9.726667876969912641e+00,-5.915495063434526024e-01,4.231069604203190337e+00,7.278831845230779862e+00,-7.321398789488008096e-02,-1.673038257821253261e+00,8.876381899244814022e+00,1.104954026408171197e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
3.153534226470922963e+00,8.753277818065086535e+00,-4.591492223361531289e-01,7.205616020864333837e-01,9.428151046446247463e+00,-6.664083846605125538e-01,3.948029388117237026e+00,7.508205282456880347e+00,-1.187462696966822967e-01,-1.256373083764769527e+00,8.600915293213793333e+00,1.104972309183650747e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.566321041925826663e+00,8.365616471802121978e+00,-3.959101600489773332e-01,5.000410303467865969e-01,9.251411743514038832e+00,-7.056373966942922626e-01,4.608064948791403381e+00,7.402769499069044912e+00,-1.188830766285198792e-01,-1.515905621816837856e+00,8.660371863564224171e+00,1.104563819894198273e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
2.205112923307605222e+00,8.821079357004521171e+00,-3.296791432531872013e-01,2.782190781839097848e-01,9.241387012726113070e+00,-8.130524270368493234e-01,4.201249709657346010e+00,7.505124838033498946e+00,-1.163861290615156030e-01,-1.226549226633270928e+00,8.590223242402451831e+00,1.125952163196060729e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.821062203801548263e+00,8.687538097218224564e+00,-2.258030084794910020e-01,-2.164652071962527846e-01,9.091947216303092105e+00,-8.939639369780415512e-01,4.124682998906015641e+00,7.767797596755738887e+00,-1.115798179994809680e-01,-1.453401008890129686e+00,8.428761487612904446e+00,1.149071881108542970e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
7.636257051505777049e-01,9.359588990268228770e+00,-1.859746755129511875e-01,-1.324702805972102437e+00,9.212174797842987317e+00,-9.346571545216462162e-01,3.615290260733326377e+00,7.482703475186100128e+00,-1.479600767119474414e-01,-1.378160793516266747e+00,8.663383745151053361e+00,1.136926925733150906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-7.898482833703355244e-01,9.093959107661476082e+00,-1.874942851480856376e-01,-2.729715066672086632e+00,9.460265775176209146e+00,-9.975501903244943236e-01,3.267481263578008388e+00,7.738291090896256996e+00,-1.317496827435436502e-01,-1.406305528246972525e+00,8.428794896011094551e+00,1.151467183618309909e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-1.880171083500515206e+00,9.287197060238849389e+00,-1.913943353288059257e-01,-3.592329306173509540e+00,9.447274462602891276e+00,-9.526968780160011141e-01,3.162585678603118566e+00,7.963468556972722823e+00,-1.860952748571469695e-01,-1.409585002949109267e+00,8.706070406884121482e+00,1.182770267063531833e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-3.007955484208557184e+00,9.942460963995104706e+00,-2.268296999818830428e-01,-4.243884259364699041e+00,9.167947616890558038e+00,-9.523733469830815146e-01,2.892451272972078602e+00,8.347128327740657383e+00,-2.522269640625130482e-01,-1.524968638408298993e+00,8.240588553203618716e+00,1.248451040129714418e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-3.869797215395804901e+00,1.007268972137535279e+01,-3.161274941864107846e-01,-5.476621929458805660e+00,8.862783725756306907e+00,-8.676804450006312397e-01,2.280896639929110847e+00,8.753066608265580584e+00,-3.414541735682145585e-01,-1.815927078662405769e+00,8.298986881526337456e+00,1.314499682245216849e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-4.686184882038873845e+00,9.922017049729358718e+00,-3.850866391637711716e-01,-5.336666103447881504e+00,9.259357890826912296e+00,-7.913440112150083028e-01,2.483982172834928726e+00,8.699842885751229105e+00,-4.382378364437327645e-01,-2.106975453589442271e+00,8.325322124230412513e+00,1.389529277038045629e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-4.722696130923214497e+00,1.035414580724206246e+01,-5.414385976589963789e-01,-5.965654507922169003e+00,9.084989630889081624e+00,-7.133027601202551748e-01,1.689604122582103907e+00,8.934246742298315169e+00,-5.348384689486429533e-01,-1.924197598334684400e+00,8.466047498340007138e+00,1.483163137278436405e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-4.139121990562001585e+00,1.034705724248594194e+01,-6.246912593764639698e-01,-5.490309236330426224e+00,8.852906232466878578e+00,-6.210323218763578179e-01,1.606210189010260247e+00,8.938354771764469575e+00,-6.286173770413724382e-01,-2.088674207458744547e+00,8.889015341255728231e+00,1.533913266373724049e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-3.268140772269381600e+00,9.753034051193264276e+00,-6.658413052902274476e-01,-4.657070930236166362e+00,9.409551990155110346e+00,-5.931459476515473783e-01,1.795093842163125508e+00,9.379226119564238573e+00,-6.729924980290409309e-01,-2.480769434621610703e+00,8.931847935649832593e+00,1.624230937668670993e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-2.038036349839027928e+00,9.854757137959929025e+00,-7.289932390197346734e-01,-3.669972128420156299e+00,9.259373097515499751e+00,-5.465365876750192253e-01,1.744684440428643901e+00,8.933739269487476875e+00,-7.839512039195961624e-01,-2.466728752154694781e+00,8.950841565035187131e+00,1.700799902559284371e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
-5.090071764899980478e-01,9.941994774037533844e+00,-7.195218353292329727e-01,-2.698961933377798328e+00,1.005418445327227595e+01,-5.334341887716080866e-01,1.782528885782281858e+00,8.845837705724198585e+00,-8.515467638717495458e-01,-2.644689982496437164e+00,9.521696661858817023e+00,1.750816350057927240e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
6.630238333847165988e-01,1.007079509031627396e+01,-6.588275864625725564e-01,-8.904049173206961543e-01,1.008575708165028040e+01,-5.563198762283203536e-01,2.153401577141910384e+00,9.299055514415604407e+00,-9.218775120383598809e-01,-3.351538542778915275e+00,9.917159377633408823e+00,1.778584235852556983e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.730811941064928750e+00,9.981472601480755102e+00,-5.475787605262284474e-01,1.072367162913602234e+00,1.088654160594139420e+01,-5.637761363012767646e-01,2.524567115389197980e+00,9.333913749610697863e+00,-9.599923460085761917e-01,-3.550665848833658877e+00,1.037400845173677766e+01,1.741417691588368788e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
3.808262546116073288e+00,1.047922824899627869e+01,-4.043390857909078817e-01,2.280606077687787892e+00,1.187924281906827240e+01,-6.245198824598588994e-01,2.579945055254353914e+00,1.015510585008963496e+01,-1.013475730549449061e+00,-3.986327569412120297e+00,1.154916055851714418e+01,1.686555613584072910e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan
4.300902333338153305e+00,1.077227527627148618e+01,-1.833508875813798233e-01,3.731298618237283815e+00,1.227057309665573293e+01,-7.066792258606202637e-01,3.069523662980041756e+00,1.092745949332530309e+01,-1.026560992236440262e+00,-5.037639625132331211e+00,1.219635302684683431e+01,1.591915604851342314e+00,nan,nan,nan,nan,nan,nan,nan,nan
4.788316349729044852e+00,1.160660184062790812e+01,1.940201955422495711e-02,4.544957619513687597e+00,1.344885603675442631e+01,-7.548346967908773353e-01,3.429673342937722857e+00,1.150070627788927347e+01,-1.031575073282589905e+00,-5.533986343677057995e+00,1.277261117953868741e+01,1.517976281353623946e+00,nan,nan,nan,nan,nan,nan,nan,nan
5.445783340740987910e+00,1.235440771343087185e+01,3.176214183568527027e-01,6.321704966745086196e+00,1.480067003462370856e+01,-8.462082887017720045e-01,3.825176568453825254e+00,1.222180622203836720e+01,-1.053204321323629733e+00,-6.049493398496199603e+00,1.403293443710884780e+01,1.310295834303376816e+00,nan,nan,nan,nan,nan,nan,nan,nan
6.210472185714885462e+00,1.348860513857899690e+01,5.731125558859493374e-01,6.913342678739192948e+00,1.560457557297923969e+01,-8.232577355181457390e-01,4.872879476938109633e+00,1.269171336927736782e+01,-1.092097464528470008e+00,-6.232603327143208638e+00,1.457766604438176117e+01,1.173133223718429097e+00,nan,nan,nan,nan,nan,nan,nan,nan
6.665279124361370044e+00,1.351549545024040277e+01,8.037850983790028048e-01,7.056198593747553538e+00,1.610024704296618481e+01,-8.365502640679902679e-01,5.555383084362625290e+00,1.290400013679927760e+01,-1.049555281734284584e+00,-5.589793898138420758e+00,1.445954756735388713e+01,9.180603760996645102e-01,nan,nan,nan,nan,nan,nan,nan,nan
6.593917437019250372e+00,1.403319072865603090e+01,1.054745733744712588e+00,6.655228336031612457e+00,1.657851037582915765e+01,-8.519792147547315952e-01,6.547276349634123527e+00,1.271065447124641246e+01,-1.045939308979926929e+00,-4.801682676059169985e+00,1.420339013884213308e+01,7.076422228773058265e-01,nan,nan,nan,nan,nan,nan,nan,nan
5.575220191706856454e+00,1.362571291107045646e+01,1.289448145156207426e+00,5.223302181258096866e+00,1.614683496024251141e+01,-8.262801980733274210e-01,5.812539963812959343e+00,1.252993385483018507e+01,-9.641112006870429241e-01,-3.727597547015216062e+00,1.397129390447400965e+01,4.352161740560595016e-01,nan,nan,nan,nan,nan,nan,nan,nan
4.495838522837207307e+00,1.358310108006428862e+01,1.476298117577377722e+00,3.965363485447285896e+00,1.580258012247087152e+01,-7.501819045891108262e-01,6.027127248841278373e+00,1.229951602729356352e+01,-9.458577503211226256e-01,-2.451179193936257050e+00,1.339858225934318625e+01,2.414495546415831584e-01,nan,nan,nan,nan,nan,nan,nan,nan
3.299558127910863892e+00,1.342711370971684737e+01,1.564412431059984065e+00,1.525890316187674012e+00,1.422117168725459280e+01,-6.869489464248841326e-01,5.644318794508000003e+00,1.160294829540731953e+01,-9.654440770968520935e-01,-1.423182787981750241e+00,1.278461978472419069e+01,6.628509383511059505e-02,nan,nan,nan,nan,nan,nan,nan,nan
2.309182682117793206e+00,1.253927201336427188e+01,1.642966443549761957e+00,3.375250703052873336e-01,1.326070855101239943e+01,-6.718725194139449908e-01,5.322631271799441066e+00,1.116973065132260068e+01,-9.367882973481836961e-01,-5.162282273914244879e-01,1.202931313469680852e+01,-6.837110147748104438e-02,nan,nan,nan,nan,nan,nan,nan,nan
1.268488287648025903e+00,1.176993392316946085e+01,1.742402296746721202e+00,-1.514769904811261725e+00,1.223959372751660624e+01,-5.848040701567753796e-01,5.377110306993079902e+00,1.010591152530361825e+01,-8.869526778770235875e-01,6.204511940721698648e-01,1.109893484856075396e+01,-1.865823931995491125e-01,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.799207043791010374e-01,1.124709430920421482e+01,1.666574671074755765e+00,-2.840563409971891939e+00,1.072515452782097789e+01,-5.245206658954070233e-01,5.021561966725207604e+00,9.576161416533235382e+00,-8.239333888688106233e-01,1.248294122976856269e+00,1.086680218110371676e+01,-2.711963218864916203e-01,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
