$x_H$,$y_H$,$\varphi_0$,$\varphi_1$,$\varphi_2$,$\varphi_3$,$\dot x_H$,$\dot y_H$,$\dot \varphi_0$,$\dot \varphi_1$,$\dot \varphi_2$,$\dot \varphi_3$,$\ddot x_H$,$\ddot y_H$,$\ddot \varphi_0$,$\ddot \varphi_1$,$\ddot \varphi_2$,$\ddot \varphi_3 $
1.292893052101135254e+00,1.083473920822143555e+00,2.229413688182830811e-01,-6.924313306808471680e-01,2.463332414627075195e-01,-1.812594085931777954e-01,5.671071410179138184e-01,5.893671140074729919e-02,1.221779942512512207e+00,-1.279415488243103027e+00,-2.283785343170166016e-01,-5.307716131210327148e-01,-1.013854332268238068e-02,1.103586778044700623e-01,-3.483875036239624023e+00,6.898147583007812500e+00,-4.519199371337890625e+00,8.283913612365722656e+00
1.298563599586486816e+00,1.084073543548583984e+00,2.349738627672195435e-01,-7.048586606979370117e-01,2.437713295221328735e-01,-1.860592067241668701e-01,5.670203566551208496e-01,6.136959046125411987e-02,1.183829307556152344e+00,-1.204289197921752930e+00,-2.882484495639801025e-01,-4.215650558471679688e-01,-7.286525331437587738e-03,3.544922769069671631e-01,-4.049910545349121094e+00,8.015705108642578125e+00,-7.205031394958496094e+00,1.310825252532958984e+01
1.304233551025390625e+00,1.084707617759704590e+00,2.466038316488265991e-01,-7.164891958236694336e-01,2.404993027448654175e-01,-1.895669102668762207e-01,5.669599771499633789e-01,6.561961770057678223e-02,1.141839146614074707e+00,-1.121172785758972168e+00,-3.679921030998229980e-01,-2.766869962215423584e-01,-4.880520515143871307e-03,4.685456752777099609e-01,-4.278028964996337891e+00,8.470370292663574219e+00,-8.447375297546386719e+00,1.533366775512695312e+01
1.309902906417846680e+00,1.085387945175170898e+00,2.578076124191284180e-01,-7.272758483886718750e-01,2.363895028829574585e-01,-1.915537565946578979e-01,5.669213533401489258e-01,7.043863832950592041e-02,1.099038600921630859e+00,-1.036387205123901367e+00,-4.538592398166656494e-01,-1.209055781364440918e-01,-2.949143294245004654e-03,4.727311432361602783e-01,-4.224818706512451172e+00,8.374848365783691406e+00,-8.476768493652343750e+00,1.537325286865234375e+01
1.315572023391723633e+00,1.086114883422851562e+00,2.685907483100891113e-01,-7.372285723686218262e-01,2.314396202564239502e-01,-1.920170485973358154e-01,5.668997764587402344e-01,7.471057772636413574e-02,1.058272242546081543e+00,-9.554702043533325195e-01,-5.337142348289489746e-01,2.389121800661087036e-02,-1.474132295697927475e-03,3.476763069629669189e-01,-3.841519594192504883e+00,7.641066551208496094e+00,-7.141062259674072266e+00,1.294807147979736328e+01
1.321240901947021484e+00,1.086876034736633301e+00,2.789909541606903076e-01,-7.464195489883422852e-01,2.257806360721588135e-01,-1.911945343017578125e-01,5.668908953666687012e-01,7.711625099182128906e-02,1.022904396057128906e+00,-8.849055767059326172e-01,-5.938035845756530762e-01,1.328555494546890259e-01,-4.083341918885707855e-04,1.094312667846679688e-01,-3.171852827072143555e+00,6.356058597564697266e+00,-4.625886440277099609e+00,8.391094207763671875e+00
1.326909899711608887e+00,1.087648153305053711e+00,2.890738248825073242e-01,-7.549746632575988770e-01,2.196587771177291870e-01,-1.895324140787124634e-01,5.668907761573791504e-01,7.689406722784042358e-02,9.948202371597290039e-01,-8.283309340476989746e-01,-6.261409521102905273e-01,1.915535628795623779e-01,3.104397910647094250e-04,-1.423895359039306641e-01,-2.478116989135742188e+00,5.020899295806884766e+00,-1.955622434616088867e+00,3.555475473403930664e+00
1.332578778266906738e+00,1.088406205177307129e+00,2.989083528518676758e-01,-7.630267143249511719e-01,2.133395522832870483e-01,-1.875114738941192627e-01,5.668963789939880371e-01,7.438227534294128418e-02,9.730187058448791504e-01,-7.838795781135559082e-01,-6.340266466140747070e-01,2.059780806303024292e-01,7.492908043786883354e-04,-3.471044600009918213e-01,-1.918350219726562500e+00,3.937584161758422852e+00,2.544577419757843018e-01,-4.459502100944519043e-01
1.338247776031494141e+00,1.089129805564880371e+00,3.085505366325378418e-01,-7.706840038299560547e-01,2.070439159870147705e-01,-1.855317354202270508e-01,5.669052600860595703e-01,7.007194310426712036e-02,9.561198353767395020e-01,-7.489500045776367188e-01,-6.222264170646667480e-01,1.847618073225021362e-01,9.733029291965067387e-04,-5.016319155693054199e-01,-1.498029232025146484e+00,3.117493391036987305e+00,1.973055958747863770e+00,-3.557298660278320312e+00
1.343916893005371094e+00,1.089803338050842285e+00,3.180423676967620850e-01,-7.780285477638244629e-01,2.009436190128326416e-01,-1.839042156934738159e-01,5.669155120849609375e-01,6.446808576583862305e-02,9.427350163459777832e-01,-7.209193110466003418e-01,-5.957577824592590332e-01,1.369917541742324829e-01,1.041213748976588249e-03,-6.073742508888244629e-01,-1.210678696632385254e+00,2.548573970794677734e+00,3.199797868728637695e+00,-5.777677536010742188e+00
1.349586129188537598e+00,1.090416550636291504e+00,3.274124562740325928e-01,-7.851169109344482422e-01,1.951605230569839478e-01,-1.828493624925613403e-01,5.669258236885070801e-01,5.808955430984497070e-02,9.314702749252319336e-01,-6.971567273139953613e-01,-5.600240826606750488e-01,7.246310263872146606e-02,1.003102632239460945e-03,-6.406349539756774902e-01,-1.113976716995239258e+00,2.338907241821289062e+00,3.631393671035766602e+00,-6.554754257202148438e+00
1.355255365371704102e+00,1.090966105461120605e+00,3.366697728633880615e-01,-7.919688224792480469e-01,1.897344738245010376e-01,-1.824389547109603882e-01,5.669353604316711426e-01,5.194792151451110840e-02,9.197002053260803223e-01,-6.727204322814941406e-01,-5.264643430709838867e-01,1.195555832237005234e-02,8.995637181214988232e-04,-5.599461197853088379e-01,-1.311070084571838379e+00,2.681743860244750977e+00,2.763826370239257812e+00,-4.971006393432617188e+00
1.360924839973449707e+00,1.091460347175598145e+00,3.457943797111511230e-01,-7.985495924949645996e-01,1.845777928829193115e-01,-1.825128793716430664e-01,5.669437050819396973e-01,4.718906059861183167e-02,9.044854640960693359e-01,-6.420883536338806152e-01,-5.081396102905273438e-01,-2.079118415713310242e-02,7.619050447829067707e-04,-3.769509196281433105e-01,-1.769713282585144043e+00,3.515597343444824219e+00,7.382087111473083496e-01,-1.282271981239318848e+00
1.366594314575195312e+00,1.091917157173156738e+00,3.547410070896148682e-01,-8.047768473625183105e-01,1.794905364513397217e-01,-1.827070564031600952e-01,5.669505596160888672e-01,4.457449540495872498e-02,8.838840126991271973e-01,-6.016173958778381348e-01,-5.135058164596557617e-01,-1.040894724428653717e-02,6.129978573881089687e-04,-1.514518707990646362e-01,-2.337047576904296875e+00,4.553357124328613281e+00,-1.746750354766845703e+00,3.240708827972412109e+00
1.372263789176940918e+00,1.092358708381652832e+00,3.634544909000396729e-01,-8.105497956275939941e-01,1.742311418056488037e-01,-1.825817972421646118e-01,5.669559836387634277e-01,4.405499249696731567e-02,8.580037951469421387e-01,-5.515047311782836914e-01,-5.418612957000732422e-01,4.181087389588356018e-02,4.684816813096404076e-04,2.910521440207958221e-02,-2.793208360671997070e+00,5.383820533752441406e+00,-3.725330829620361328e+00,6.840871810913085938e+00
1.377933382987976074e+00,1.092802286148071289e+00,3.718909025192260742e-01,-8.157885670661926270e-01,1.686091125011444092e-01,-1.817904561758041382e-01,5.669599771499633789e-01,4.479781538248062134e-02,8.289102911949157715e-01,-4.956008493900299072e-01,-5.841380357742309570e-01,1.193530932068824768e-01,3.381074930075556040e-04,1.061866208910942078e-01,-2.992623090744018555e+00,5.735852241516113281e+00,-4.583037853240966797e+00,8.399730682373046875e+00
1.383602976799011230e+00,1.093255519866943359e+00,3.800303339958190918e-01,-8.204580545425415039e-01,1.625390052795410156e-01,-1.801777631044387817e-01,5.669627785682678223e-01,4.583890363574028015e-02,7.989928126335144043e-01,-4.383517205715179443e-01,-6.297592520713806152e-01,2.029482871294021606e-01,2.270665281685069203e-04,8.975094556808471680e-02,-2.960593938827514648e+00,5.657858848571777344e+00,-4.405680656433105469e+00,8.072206497192382812e+00
1.389272689819335938e+00,1.093716502189636230e+00,3.878768682479858398e-01,-8.245675563812255859e-01,1.560424268245697021e-01,-1.777835935354232788e-01,5.669646263122558594e-01,4.615279659628868103e-02,7.707836627960205078e-01,-3.844544887542724609e-01,-6.673943400382995605e-01,2.719411253929138184e-01,1.372082042507827282e-04,-3.342258557677268982e-02,-2.665367603302001953e+00,5.092272281646728516e+00,-3.048047065734863281e+00,5.592622756958007812e+00
1.394942283630371094e+00,1.094172954559326172e+00,3.954596817493438721e-01,-8.281731009483337402e-01,1.492541134357452393e-01,-1.748539656400680542e-01,5.669656395912170410e-01,4.479628056287765503e-02,7.466059327125549316e-01,-3.382067978382110596e-01,-6.864680051803588867e-01,3.070420026779174805e-01,6.809096521465107799e-05,-2.375759184360504150e-01,-2.170934915542602539e+00,4.158713817596435547e+00,-7.682892084121704102e-01,1.430425405502319336e+00
1.400611996650695801e+00,1.094605803489685059e+00,4.028250873088836670e-01,-8.313621282577514648e-01,1.423882544040679932e-01,-1.717800498008728027e-01,5.669660568237304688e-01,4.144256934523582458e-02,7.272610068321228027e-01,-3.010834157466888428e-01,-6.829782724380493164e-01,3.009391129016876221e-01,1.798294397303834558e-05,-4.331665337085723877e-01,-1.698060274124145508e+00,3.265962123870849609e+00,1.466228842735290527e+00,-2.651005268096923828e+00
1.406281590461730957e+00,1.094996094703674316e+00,4.100185632705688477e-01,-8.342205882072448730e-01,1.356599926948547363e-01,-1.689547747373580933e-01,5.669660568237304688e-01,3.639114275574684143e-02,7.120053172111511230e-01,-2.717027068138122559e-01,-6.598767638206481934e-01,2.590011656284332275e-01,-1.544670158182270825e-05,-5.766899585723876953e-01,-1.354131340980529785e+00,2.612150192260742188e+00,3.149539709091186523e+00,-5.728313446044921875e+00
1.411951303482055664e+00,1.095328927040100098e+00,4.170764386653900146e-01,-8.368175625801086426e-01,1.292469203472137451e-01,-1.667027920484542847e-01,5.669658184051513672e-01,2.993059903383255005e-02,7.001218199729919434e-01,-2.487326860427856445e-01,-6.199116110801696777e-01,1.862269788980484009e-01,-3.578024188755080104e-05,-7.151793241500854492e-01,-1.023195266723632812e+00,1.983035922050476074e+00,4.844329357147216797e+00,-8.828127861022949219e+00
1.417620897293090820e+00,1.095590710639953613e+00,4.240304827690124512e-01,-8.392134308815002441e-01,1.233117580413818359e-01,-1.653217077255249023e-01,5.669654011726379395e-01,2.229064144194126129e-02,6.910390853881835938e-01,-2.311208993196487427e-01,-5.651544332504272461e-01,8.638998121023178101e-02,-4.576783248921856284e-05,-8.085090517997741699e-01,-8.039969205856323242e-01,1.558835983276367188e+00,6.061220169067382812e+00,-1.105551338195800781e+01
1.423290610313415527e+00,1.095772624015808105e+00,4.309018850326538086e-01,-8.414492607116699219e-01,1.179718673229217529e-01,-1.650263369083404541e-01,5.669649243354797363e-01,1.408276241272687912e-02,6.832453608512878418e-01,-2.161019891500473022e-01,-5.024927854537963867e-01,-2.792599238455295563e-02,-4.784027623827569187e-05,-8.226799964904785156e-01,-7.804145216941833496e-01,1.491797089576721191e+00,6.348405361175537109e+00,-1.158333873748779297e+01
1.428960204124450684e+00,1.095873594284057617e+00,4.376921653747558594e-01,-8.435303568840026855e-01,1.132510453462600708e-01,-1.658604592084884644e-01,5.669644474983215332e-01,6.297462619841098785e-03,6.742925643920898438e-01,-1.992125958204269409e-01,-4.440610408782958984e-01,-1.345291882753372192e-01,-4.401580736157484353e-05,-7.140773534774780273e-01,-1.060325026512145996e+00,1.977460622787475586e+00,5.078534603118896484e+00,-9.262717247009277344e+00
1.434629917144775391e+00,1.095903754234313965e+00,4.443746507167816162e-01,-8.454105257987976074e-01,1.090297102928161621e-01,-1.676055192947387695e-01,5.669640898704528809e-01,9.546324145048856735e-05,6.613116860389709473e-01,-1.752350032329559326e-01,-4.043944478034973145e-01,-2.068239748477935791e-01,-3.587941318983212113e-05,-5.103623867034912109e-01,-1.575292706489562988e+00,2.889503240585327148e+00,2.667750358581542969e+00,-4.853844642639160156e+00
1.440299510955810547e+00,1.095883488655090332e+00,4.508982598781585693e-01,-8.469992876052856445e-01,1.050687730312347412e-01,-1.698242872953414917e-01,5.669637322425842285e-01,-3.669799771159887314e-03,6.421932578086853027e-01,-1.403505057096481323e-01,-3.935198783874511719e-01,-2.264522016048431396e-01,-2.461711483192630112e-05,-2.265934795141220093e-01,-2.288200378417968750e+00,4.159286022186279297e+00,-6.815876364707946777e-01,1.273927211761474609e+00
1.445969104766845703e+00,1.095840215682983398e+00,4.571937322616577148e-01,-8.481733798980712891e-01,1.010430678725242615e-01,-1.719218790531158447e-01,5.669635534286499023e-01,-4.538010805845260620e-03,6.157965660095214844e-01,-9.250451624393463135e-02,-4.167504012584686279e-01,-1.836776286363601685e-01,-1.109051663661375642e-05,4.086806625127792358e-02,-2.961473464965820312e+00,5.355812549591064453e+00,-3.815073728561401367e+00,7.007687091827392578e+00
1.451638817787170410e+00,1.095800518989562988e+00,4.631943702697753906e-01,-8.488142490386962891e-01,9.664211422204971313e-02,-1.733301430940628052e-01,5.669635534286499023e-01,-3.113318234682083130e-03,5.836064219474792480e-01,-3.439973294734954834e-02,-4.667207598686218262e-01,-9.197359532117843628e-02,4.059133061673492193e-06,2.180070877075195312e-01,-3.412325620651245117e+00,6.148735046386718750e+00,-5.870729923248291016e+00,1.076882457733154297e+01
1.457308411598205566e+00,1.095782279968261719e+00,4.688548445701599121e-01,-8.488422036170959473e-01,9.165944159030914307e-02,-1.736713349819183350e-01,5.669636726379394531e-01,-4.327306814957410097e-04,5.481805205345153809e-01,2.933111973106861115e-02,-5.311335325241088867e-01,2.614664658904075623e-02,2.028560993494465947e-05,2.936029732227325439e-01,-3.612135171890258789e+00,6.487874031066894531e+00,-6.719661235809326172e+00,1.232000732421875000e+01
1.462978005409240723e+00,1.095792770385742188e+00,4.741553962230682373e-01,-8.482236862182617188e-01,8.601061254739761353e-02,-1.727911680936813354e-01,5.669639706611633301e-01,2.463723765686154366e-03,5.120963454246520996e-01,9.404026716947555542e-02,-5.977012515068054199e-01,1.481711417436599731e-01,3.699703302117995918e-05,2.514497935771942139e-01,-3.519606113433837891e+00,6.301119804382324219e+00,-6.202507019042968750e+00,1.136736679077148438e+01
1.468647718429565430e+00,1.095827937126159668e+00,4.791052341461181641e-01,-8.469772934913635254e-01,7.974732667207717896e-02,-1.707848906517028809e-01,5.669643878936767578e-01,4.281905945390462875e-03,4.785722792148590088e-01,1.539487540721893311e-01,-6.515752673149108887e-01,2.468758523464202881e-01,5.340550706023350358e-05,7.828745245933532715e-02,-3.100462436676025391e+00,5.528965950012207031e+00,-4.181915283203125000e+00,7.657360076904296875e+00
1.474317312240600586e+00,1.095870614051818848e+00,4.837459325790405273e-01,-8.451796174049377441e-01,7.307010143995285034e-02,-1.680206954479217529e-01,5.669650435447692871e-01,3.802751656621694565e-03,4.506565332412719727e-01,2.036031335592269897e-01,-6.786957979202270508e-01,2.964660823345184326e-01,6.837317050667479634e-05,-1.887505203485488892e-01,-2.445492506027221680e+00,4.335903644561767578e+00,-1.066174387931823730e+00,1.937308669090270996e+00
1.479987025260925293e+00,1.095894336700439453e+00,4.881421923637390137e-01,-8.429485559463500977e-01,6.628670543432235718e-02,-1.650635898113250732e-01,5.669657588005065918e-01,5.013415357097983360e-04,4.296821355819702148e-01,2.406368702650070190e-01,-6.728497743606567383e-01,2.855280935764312744e-01,8.026220166357234120e-05,-4.501554071903228760e-01,-1.802194714546203613e+00,3.165932178497314453e+00,1.973341822624206543e+00,-3.644610643386840820e+00
1.485656619071960449e+00,1.095873355865478516e+00,4.923573732376098633e-01,-8.403993248939514160e-01,5.969638004899024963e-02,-1.624631285667419434e-01,5.669665932655334473e-01,-4.999109078198671341e-03,4.141158759593963623e-01,2.678164243698120117e-01,-6.416680812835693359e-01,2.280445694923400879e-01,8.679994061822071671e-05,-6.318389177322387695e-01,-1.355633735656738281e+00,2.350289583206176758e+00,4.050302028656005859e+00,-7.462258815765380859e+00
1.491326332092285156e+00,1.095789551734924316e+00,4.964361786842346191e-01,-8.376135826110839844e-01,5.350716412067413330e-02,-1.606017053127288818e-01,5.669674873352050781e-01,-1.196330599486827850e-02,4.021459519863128662e-01,2.884060442447662354e-01,-5.938625335693359375e-01,1.399826854467391968e-01,8.497450471622869372e-05,-7.515926957130432129e-01,-1.061329841613769531e+00,1.809182524681091309e+00,5.401993274688720703e+00,-9.950774192810058594e+00
1.496996045112609863e+00,1.095630884170532227e+00,5.004082322120666504e-01,-8.346458077430725098e-01,4.785526171326637268e-02,-1.597300767898559570e-01,5.669682621955871582e-01,-1.989956572651863098e-02,3.925656378269195557e-01,3.045832514762878418e-01,-5.352110862731933594e-01,3.193062543869018555e-02,7.098196510924026370e-05,-8.171615004539489746e-01,-9.012415409088134766e-01,1.509354591369628906e+00,6.083633899688720703e+00,-1.121054267883300781e+01
1.502665638923645020e+00,1.095391035079956055e+00,5.042888522148132324e-01,-8.315247297286987305e-01,4.280465096235275269e-02,-1.599665135145187378e-01,5.669688582420349121e-01,-2.807732485234737396e-02,3.835454583168029785e-01,3.196221888065338135e-01,-4.752138257026672363e-01,-7.867773622274398804e-02,4.025268935947678983e-05,-8.159574270248413086e-01,-9.085177183151245117e-01,1.508953571319580078e+00,5.888355731964111328e+00,-1.086090278625488281e+01
1.508335351943969727e+00,1.095069646835327148e+00,5.080783367156982422e-01,-8.282523751258850098e-01,3.834182769060134888e-02,-1.612871289253234863e-01,5.669690370559692383e-01,-3.618120774626731873e-02,3.743071556091308594e-01,3.349243700504302979e-01,-4.178595840930938721e-01,-1.845273226499557495e-01,-1.240853271156083792e-05,-8.044422268867492676e-01,-9.399191141128540039e-01,1.552989602088928223e+00,5.584266185760498047e+00,-1.031227874755859375e+01
1.514005064964294434e+00,1.094667792320251465e+00,5.117738246917724609e-01,-8.248246312141418457e-01,3.443748876452445984e-02,-1.636390835046768188e-01,5.669685006141662598e-01,-4.415388032793998718e-02,3.647192418575286865e-01,3.507339358329772949e-01,-3.635506033897399902e-01,-2.848826944828033447e-01,-9.252737072529271245e-05,-7.849189639091491699e-01,-9.910529255867004395e-01,1.632558107376098633e+00,5.217833042144775391e+00,-9.648885726928710938e+00
1.519674777984619141e+00,1.094187855720520020e+00,5.153692364692687988e-01,-8.212318420410156250e-01,3.105053678154945374e-02,-1.669478118419647217e-01,5.669670701026916504e-01,-5.174241960048675537e-02,3.541310429573059082e-01,3.682022988796234131e-01,-3.150832951068878174e-01,-3.745950460433959961e-01,-2.054636715911328793e-04,-7.310944795608520508e-01,-1.131085276603698730e+00,1.868989467620849609e+00,4.459637165069580078e+00,-8.263995170593261719e+00
1.525344371795654297e+00,1.093635082244873047e+00,5.188509821891784668e-01,-8.174512982368469238e-01,2.810774929821491241e-02,-1.710796356201171875e-01,5.669642686843872070e-01,-5.871081352233886719e-02,3.419248163700103760e-01,3.884156346321105957e-01,-2.749703824520111084e-01,-4.490291476249694824e-01,-3.556644369382411242e-04,-6.616285443305969238e-01,-1.312814116477966309e+00,2.178243875503540039e+00,3.555516242980957031e+00,-6.608966350555419922e+00
1.531013965606689453e+00,1.093016266822814941e+00,5.222009420394897461e-01,-8.134520649909973145e-01,2.551903575658798218e-02,-1.758695840835571289e-01,5.669597387313842773e-01,-6.491341441869735718e-02,3.277041912078857422e-01,4.120613336563110352e-01,-2.444518357515335083e-01,-5.058817267417907715e-01,-5.456191138364374638e-04,-5.781708955764770508e-01,-1.533291816711425781e+00,2.554324150085449219e+00,2.541631937026977539e+00,-4.749377250671386719e+00
1.536683559417724609e+00,1.092339992523193359e+00,5.253965258598327637e-01,-8.091953992843627930e-01,2.318084798753261566e-02,-1.811277270317077637e-01,5.669531226158142090e-01,-7.015083730220794678e-02,3.109194934368133545e-01,4.400893151760101318e-01,-2.252606451511383057e-01,-5.419328808784484863e-01,-7.749937940388917923e-04,-4.693138897418975830e-01,-1.823644399642944336e+00,3.051273107528686523e+00,1.296605825424194336e+00,-2.460858345031738281e+00
1.542353034019470215e+00,1.091616988182067871e+00,5.284091234207153320e-01,-8.046327233314514160e-01,2.097124792635440826e-02,-1.866299211978912354e-01,5.669440627098083496e-01,-7.424232363700866699e-02,2.910622060298919678e-01,4.733732342720031738e-01,-2.188467681407928467e-01,-5.544786453247070312e-01,-1.037363428622484207e-03,-3.488040864467620850e-01,-2.148347854614257812e+00,3.606407165527343750e+00,-1.485257409512996674e-02,-4.634519293904304504e-02
1.548022508621215820e+00,1.090859055519104004e+00,5.312072038650512695e-01,-7.997099757194519043e-01,1.876236498355865479e-02,-1.921407580375671387e-01,5.669323205947875977e-01,-7.716767489910125732e-02,2.680447399616241455e-01,5.120472311973571777e-01,-2.248558253049850464e-01,-5.441377758979797363e-01,-1.317038899287581444e-03,-2.367793917655944824e-01,-2.453983545303344727e+00,4.126248836517333984e+00,-1.178126096725463867e+00,2.098422765731811523e+00
1.553691744804382324e+00,1.090076923370361328e+00,5.337610244750976562e-01,-7.943766117095947266e-01,1.644097268581390381e-02,-1.974515020847320557e-01,5.669177770614624023e-01,-7.913107424974441528e-02,2.423789203166961670e-01,5.551988482475280762e-01,-2.406326979398727417e-01,-5.157747864723205566e-01,-1.589378924109041691e-03,-1.594128161668777466e-01,-2.670085668563842773e+00,4.488025188446044922e+00,-1.936511993408203125e+00,3.499320983886718750e+00
1.559360861778259277e+00,1.089278459548950195e+00,5.360488891601562500e-01,-7.885962128639221191e-01,1.393014844506978989e-02,-2.024200707674026489e-01,5.669007301330566406e-01,-8.048983663320541382e-02,2.149901837110519409e-01,6.011965870857238770e-01,-2.620820701122283936e-01,-4.769161939620971680e-01,-1.817086827941238880e-03,-1.168787553906440735e-01,-2.795894384384155273e+00,4.690816879272460938e+00,-2.302419424057006836e+00,4.178744316101074219e+00
1.565029740333557129e+00,1.088468670845031738e+00,5.380564332008361816e-01,-7.823455929756164551e-01,1.118719298392534256e-02,-2.069672495126724243e-01,5.668818354606628418e-01,-8.138648420572280884e-02,1.862231194972991943e-01,6.494252681732177734e-01,-2.873451411724090576e-01,-4.309620559215545654e-01,-1.947794342413544655e-03,-5.839693546295166016e-02,-2.969198703765869141e+00,4.975063323974609375e+00,-2.783529281616210938e+00,5.074168682098388672e+00
1.570698499679565430e+00,1.087652921676635742e+00,5.397668480873107910e-01,-7.755970358848571777e-01,8.165366016328334808e-03,-2.110060304403305054e-01,5.668623447418212891e-01,-8.162268996238708496e-02,1.555001586675643921e-01,7.008816003799438477e-01,-3.179853558540344238e-01,-3.749960958957672119e-01,-1.912143779918551445e-03,1.301152165979146957e-02,-3.181044578552246094e+00,5.325998306274414062e+00,-3.356357336044311523e+00,6.141284465789794922e+00
1.576367020606994629e+00,1.086838483810424805e+00,5.411595702171325684e-01,-7.683166265487670898e-01,4.809530451893806458e-03,-2.144336849451065063e-01,5.668443441390991211e-01,-8.119256049394607544e-02,1.227790266275405884e-01,7.556413412094116211e-01,-3.538086116313934326e-01,-3.093629181385040283e-01,-1.622870331630110741e-03,6.768587231636047363e-02,-3.348889350891113281e+00,5.601377487182617188e+00,-3.755742788314819336e+00,6.888194084167480469e+00
1.582035303115844727e+00,1.086030125617980957e+00,5.422189235687255859e-01,-7.604786157608032227e-01,1.082924194633960724e-03,-2.171814292669296265e-01,5.668309330940246582e-01,-8.051358163356781006e-02,8.920026570558547974e-02,8.117410540580749512e-01,-3.909150660037994385e-01,-2.412829846143722534e-01,-9.755376959219574928e-04,4.585499316453933716e-02,-3.305103063583374023e+00,5.512145042419433594e+00,-3.467651605606079102e+00,6.360893726348876953e+00
1.587703585624694824e+00,1.085225939750671387e+00,5.429490804672241211e-01,-7.520917654037475586e-01,-2.986274892464280128e-03,-2.193008363246917725e-01,5.668261647224426270e-01,-8.052799105644226074e-02,5.737791582942008972e-02,8.646806478500366211e-01,-4.209567010402679443e-01,-1.862380355596542358e-01,1.482618827139958739e-04,-7.176709920167922974e-02,-2.995437622070312500e+00,4.966104507446289062e+00,-2.340574026107788086e+00,4.276517868041992188e+00
1.593371868133544922e+00,1.084414601325988770e+00,5.433796644210815430e-01,-7.432081103324890137e-01,-7.289690431207418442e-03,-2.209923118352890015e-01,5.668354630470275879e-01,-8.196940273046493530e-02,2.932746894657611847e-02,9.110141396522521973e-01,-4.375878274440765381e-01,-1.560185849666595459e-01,1.874285866506397724e-03,-2.101460695266723633e-01,-2.635231494903564453e+00,4.337648391723632812e+00,-1.046439528465270996e+00,1.879091024398803711e+00
1.599040389060974121e+00,1.083582639694213867e+00,5.435457825660705566e-01,-7.338890433311462402e-01,-1.170052774250507355e-02,-2.224907428026199341e-01,5.668654441833496094e-01,-8.456139266490936279e-02,4.153839778155088425e-03,9.523492455482482910e-01,-4.434630274772644043e-01,-1.457430124282836914e-01,4.324526991695165634e-03,-2.838000953197479248e-01,-2.473805427551269531e+00,4.059925556182861328e+00,-3.552630245685577393e-01,5.949134230613708496e-01
1.604709267616271973e+00,1.082722425460815430e+00,5.434636473655700684e-01,-7.241624593734741211e-01,-1.614949852228164673e-02,-2.239248752593994141e-01,5.669239163398742676e-01,-8.746815472841262817e-02,-2.070089057087898254e-02,9.931902289390563965e-01,-4.463410973548889160e-01,-1.410806477069854736e-01,7.600487675517797470e-03,-2.825511395931243896e-01,-2.545408964157104492e+00,4.194518566131591797e+00,-3.603656589984893799e-01,5.951419472694396973e-01
1.610378980636596680e+00,1.081834077835083008e+00,5.431266427040100098e-01,-7.140158414840698242e-01,-2.063534781336784363e-02,-2.252979725599288940e-01,5.670195817947387695e-01,-9.016395360231399536e-02,-4.694025963544845581e-02,1.036590814590454102e+00,-4.511622488498687744e-01,-1.329516172409057617e-01,1.175977941602468491e-02,-2.626619338989257812e-01,-2.690057754516601562e+00,4.467914104461669922e+00,-5.567067265510559082e-01,9.400473833084106445e-01
1.616049885749816895e+00,1.080919504165649414e+00,5.425205826759338379e-01,-7.034223079681396484e-01,-2.517681382596492767e-02,-2.265772074460983276e-01,5.671612620353698730e-01,-9.272281825542449951e-02,-7.456105202436447144e-02,1.082687497138977051e+00,-4.575212001800537109e-01,-1.222237870097160339e-01,1.678520441055297852e-02,-2.394728660583496094e-01,-2.871295213699340820e+00,4.819896221160888672e+00,-8.062605261802673340e-01,1.371573805809020996e+00
1.621722459793090820e+00,1.079981207847595215e+00,5.416265130043029785e-01,-6.923451423645019531e-01,-2.980118989944458008e-02,-2.277151048183441162e-01,5.673571825027465820e-01,-9.479554742574691772e-02,-1.049330383539199829e-01,1.134011268615722656e+00,-4.687632620334625244e-01,-1.028120517730712891e-01,2.254588343203067780e-02,-1.446146219968795776e-01,-3.306314945220947266e+00,5.627669811248779297e+00,-1.724320888519287109e+00,3.031524419784545898e+00
1.627397179603576660e+00,1.079028964042663574e+00,5.403999090194702148e-01,-6.807018518447875977e-01,-3.460317477583885193e-02,-2.285403013229370117e-01,5.676134824752807617e-01,-9.534151107072830200e-02,-1.416332125663757324e-01,1.196925282478332520e+00,-4.945549070835113525e-01,-5.690019950270652771e-02,2.875072322785854340e-02,4.197889193892478943e-02,-4.063611030578613281e+00,7.011813640594482422e+00,-3.499885320663452148e+00,6.269172191619873047e+00
1.633074879646301270e+00,1.078081011772155762e+00,5.387663841247558594e-01,-6.683562397956848145e-01,-3.975629061460494995e-02,-2.287365645170211792e-01,5.679323077201843262e-01,-9.393723309040069580e-02,-1.863772273063659668e-01,1.274606943130493164e+00,-5.390470027923583984e-01,2.305082790553569794e-02,3.489553928375244141e-02,2.144051939249038696e-01,-4.817294597625732422e+00,8.412594795227050781e+00,-5.202002525329589844e+00,9.350727081298828125e+00
